PriceTomorow,Open,High,Low,Vol.,Change,Date,Price
60915.30,61842.20,62393.70,60005.70,50.06,-0.0086,31-Oct-21,
61309.60,62245.00,62338.50,60786.00,40.51,-0.0065,30-Oct-21,
61840.10,60579.90,62952.20,60322.20,63.39,0.0274,29-Oct-21,
62242.80,58437.20,62251.30,58128.10,88.47,0.0367,28-Oct-21,
60582.50,60312.50,61452.90,58112.60,88.11,-0.0311,27-Oct-21,
58438.10,63067.50,63275.10,59907.30,57.13,-0.0437,26-Oct-21,
60310.80,60864.30,63694.80,60655.80,51.06,0.0362,25-Oct-21,
63067.00,61308.20,61469.90,59523.70,42.67,-0.0073,24-Oct-21,
60866.50,60693.20,61728.70,59738.30,37.05,0.0103,23-Oct-21,
61312.50,62200.80,63699.70,60055.70,75.69,-0.0244,22-Oct-21,
60690.30,66004.60,66616.90,62092.10,105.38,-0.0571,21-Oct-21,
62210.20,64276.90,66967.10,63543.70,79.87,0.0265,20-Oct-21,
65979.10,62030.20,64454.00,61451.00,80.16,0.0358,19-Oct-21,
64278.50,61525.80,62623.60,60026.90,80.15,0.0086,18-Oct-21,
62056.30,60865.50,61651.40,59143.40,53.39,0.0109,17-Oct-21,
61527.50,61669.20,62329.20,60161.90,49.93,-0.0132,16-Oct-21,
60861.10,57348.20,62892.80,56874.80,121.48,0.0754,15-Oct-21,
61672.50,57370.40,58506.50,56866.80,59.84,-0.0006,14-Oct-21,
57345.80,56014.50,57697.40,54314.40,73.62,0.0244,13-Oct-21,
57380.10,57480.60,57635.70,54155.40,74.85,-0.0254,12-Oct-21,
56015.90,54686.90,57814.10,54457.80,73.84,0.0510,11-Oct-21,
57477.30,54942.50,56432.20,54100.80,104.43,-0.0046,10-Oct-21,
54687.70,53924.10,55430.80,53711.70,64.65,0.0191,9-Oct-21,
54942.50,53785.50,55977.90,53659.30,64.05,0.0024,8-Oct-21,
53914.70,55325.20,55325.60,53476.40,75.68,-0.0278,7-Oct-21,
53783.90,51470.00,55676.10,50439.50,116.26,0.0749,6-Oct-21,
55323.20,49229.50,51872.40,49060.10,76.63,0.0455,5-Oct-21,
51469.30,48200.40,49481.70,46958.60,66.92,0.0213,4-Oct-21,
49227.30,47665.40,49165.20,47123.00,42.41,0.0112,3-Oct-21,
48200.10,48147.20,48306.90,47451.70,39.82,-0.0100,2-Oct-21,
47666.90,43824.40,48435.20,43292.90,94.66,0.0986,1-Oct-21,
48146.00,41534.50,44101.20,41416.70,64.32,0.0550,30-Sep-21,
43823.30,41023.10,42571.20,40815.00,48.21,0.0125,29-Sep-21,
41536.80,42169.90,42758.80,40906.40,60.01,-0.0273,28-Sep-21,
41022.30,43200.90,44293.20,42143.90,54.12,-0.0239,27-Sep-21,
42172.60,42685.80,43907.30,40786.60,69.91,0.0121,26-Sep-21,
43203.40,42818.70,42959.30,41714.50,46.35,-0.0031,25-Sep-21,
42686.80,44867.40,45112.00,40908.50,128.88,-0.0457,24-Sep-21,
42819.90,43550.70,44949.80,43090.10,74.54,0.0303,23-Sep-21,
44869.20,40660.80,43976.70,40585.70,93.98,0.0713,22-Sep-21,
43551.60,43012.30,43619.30,39646.80,142.55,-0.0518,21-Sep-21,
40651.30,47240.80,47323.90,42547.10,77.96,-0.0925,20-Sep-21,
42870.60,48299.90,48341.90,46866.60,41.98,-0.0221,19-Sep-21,
47238.70,47283.90,48761.00,47070.50,43.64,0.0217,18-Sep-21,
48306.70,47748.20,48155.90,46788.80,50.16,-0.0097,17-Sep-21,
47282.80,48132.30,48480.60,47040.30,60.91,-0.0080,16-Sep-21,
47748.00,47070.80,48436.50,46743.90,63.40,0.0224,15-Sep-21,
48130.60,44950.20,47247.60,44718.70,65.33,0.0473,14-Sep-21,
47077.50,46060.80,46807.70,43463.20,96.15,-0.0242,13-Sep-21,
44949.50,45162.60,46386.40,44755.20,44.52,0.0199,12-Sep-21,
46062.30,44844.90,45975.60,44766.60,41.58,0.0071,11-Sep-21,
45161.90,46385.90,47021.60,44283.60,75.62,-0.0333,10-Sep-21,
44842.80,46057.60,47305.70,45609.00,73.63,0.0070,9-Sep-21,
46385.60,46774.10,47316.90,44493.70,100.48,-0.0154,8-Sep-21,
46061.40,52674.20,52885.30,43072.40,187.56,-0.1119,7-Sep-21,
46779.60,51769.40,52726.20,51002.80,69.46,0.0175,6-Sep-21,
52672.10,49918.70,51878.20,49492.40,57.30,0.0371,5-Sep-21,
51768.60,49999.30,50534.60,49461.40,48.14,-0.0016,4-Sep-21,
49918.40,49269.50,51008.80,48377.30,88.08,0.0147,3-Sep-21,
49999.00,48817.80,50355.30,48612.90,80.21,0.0093,2-Sep-21,
49274.30,47129.20,49121.00,46533.10,74.38,0.0358,1-Sep-21,
48819.40,46989.10,48217.00,46709.30,71.48,0.0029,31-Aug-21,
47130.40,48777.10,48886.00,46876.90,61.68,-0.0366,30-Aug-21,
46992.70,48899.70,49621.70,47870.10,47.62,-0.0024,29-Aug-21,
48777.40,49062.80,49289.40,48428.50,36.73,-0.0034,28-Aug-21,
48897.10,46830.20,49142.00,46371.50,62.47,0.0477,27-Aug-21,
49064.30,48994.40,49347.80,46360.40,73.79,-0.0441,26-Aug-21,
46831.60,47707.40,49230.20,47163.30,63.54,0.0268,25-Aug-21,
48994.50,49532.50,49847.40,47623.60,74.26,-0.0368,24-Aug-21,
47714.70,49255.40,50498.80,49038.60,75.37,0.0058,23-Aug-21,
49539.70,48870.40,49480.30,48151.00,49.32,0.0077,22-Aug-21,
49254.50,49330.00,49719.10,48293.50,18.20,-0.0091,21-Aug-21,
48875.80,46756.70,49343.30,46646.80,83.19,0.0549,20-Aug-21,
49324.00,44725.90,47012.30,43986.70,77.92,0.0454,19-Aug-21,
46755.90,44691.10,46004.90,44230.00,22.36,0.0007,18-Aug-21,
44723.80,45907.50,47140.60,44441.30,84.14,-0.0284,17-Aug-21,
44691.60,46991.60,48002.40,45672.10,2.41,-0.0212,16-Aug-21,
45996.30,47082.60,47344.10,45564.10,58.11,-0.0019,15-Aug-21,
46991.30,47809.60,48090.90,46117.20,64.29,-0.0152,14-Aug-21,
47081.50,44404.00,47836.00,44242.40,75.27,0.0767,13-Aug-21,
47809.10,45562.30,46213.80,43814.70,81.07,-0.0255,12-Aug-21,
44403.40,45593.20,46736.50,45367.90,75.43,-0.0006,11-Aug-21,
45564.30,46281.80,46663.40,44681.20,80.55,-0.0149,10-Aug-21,
45593.80,43794.90,46460.70,42824.10,117.08,0.0569,9-Aug-21,
46284.30,44584.90,45284.10,43314.40,105.25,-0.0184,8-Aug-21,
43792.80,42784.70,44697.30,42611.00,112.84,0.0425,7-Aug-21,
44614.20,40868.40,43253.40,39905.40,111.93,0.0472,6-Aug-21,
42795.40,39734.40,41366.30,37365.40,130.60,0.0284,5-Aug-21,
40867.20,38188.40,39956.50,37556.00,79.22,0.0421,4-Aug-21,
39736.90,39167.40,39766.60,37688.20,0.26,-0.0265,3-Aug-21,
38130.30,39869.80,40449.00,38692.50,74.81,-0.0178,2-Aug-21,
39168.40,41510.00,42565.00,39556.50,80.33,-0.0403,1-Aug-21,
39878.30,42201.40,42285.30,41066.40,44.65,-0.0154,31-Jul-21,
41553.70,40001.10,42264.40,38358.40,98.45,0.0550,30-Jul-21,
42203.40,40009.00,40630.70,39340.80,75.30,0.0000,29-Jul-21,
40001.40,39450.40,40862.20,38883.80,148.92,0.0140,28-Jul-21,
40003.20,37294.30,39455.90,36427.40,100.24,0.0584,27-Jul-21,
39452.00,35392.30,40522.90,35236.70,177.63,0.0533,26-Jul-21,
37276.60,34392.50,35391.10,33881.30,65.10,0.0463,25-Jul-21,
35391.10,33600.50,33955.00,33412.90,67.14,0.0066,24-Jul-21,
33824.80,32297.90,33605.60,32041.10,66.15,0.0404,23-Jul-21,
33603.30,32131.70,32585.40,31729.40,64.87,0.0052,22-Jul-21,
32298.90,29794.70,32794.60,29519.30,118.34,0.0785,21-Jul-21,
32131.40,30835.40,31040.80,29310.20,97.46,-0.0338,20-Jul-21,
29793.80,31782.90,31887.00,30478.20,77.48,-0.0298,19-Jul-21,
30837.20,31517.90,32408.20,31220.60,57.01,0.0085,18-Jul-21,
31785.40,31384.40,31914.80,31207.80,58.06,0.0040,17-Jul-21,
31518.60,31842.30,32239.80,31062.20,70.48,-0.0140,16-Jul-21,
31394.00,32820.50,33157.00,31175.80,76.95,-0.0299,15-Jul-21,
31840.50,32727.80,33051.90,31611.20,69.56,0.0028,14-Jul-21,
32820.70,33106.10,33307.70,32259.50,60.04,-0.0116,13-Jul-21,
32728.10,34228.30,34598.00,32662.80,63.24,-0.0326,12-Jul-21,
33113.00,33510.80,34580.60,33319.80,35.72,0.0214,11-Jul-21,
34227.70,33797.70,34221.00,33056.80,50.94,-0.0085,10-Jul-21,
33510.60,32866.30,34079.20,32367.00,67.14,0.0283,9-Jul-21,
33797.40,33859.40,33923.20,32146.90,108.09,-0.0296,8-Jul-21,
32866.30,34228.70,35036.60,33801.30,72.03,-0.0105,7-Jul-21,
33867.80,33688.50,35062.00,33581.70,83.63,0.0160,6-Jul-21,
34225.60,35297.00,35300.50,33164.10,88.36,-0.0456,5-Jul-21,
33687.80,34742.80,35957.60,34740.10,56.13,0.0160,4-Jul-21,
35298.20,33814.20,34909.80,33363.30,55.69,0.0275,3-Jul-21,
34742.80,33542.20,33925.90,32734.60,78.93,0.0080,2-Jul-21,
33813.40,35030.70,35032.70,32839.20,27.41,-0.0423,1-Jul-21,
33543.60,35832.60,36089.50,34126.60,107.07,-0.0225,30-Jun-21,
35026.90,34477.30,36590.30,34247.60,97.27,0.0394,29-Jun-21,
35834.70,34682.20,35231.20,33944.90,112.00,-0.0058,28-Jun-21,
34475.90,32247.10,34685.50,32041.70,148.80,0.0755,27-Jun-21,
34678.50,31592.10,32643.00,30206.90,156.67,0.0206,26-Jun-21,
32243.40,34660.50,35490.90,31337.90,193.43,-0.0886,25-Jun-21,
31594.00,33678.10,35249.90,32356.70,119.25,0.0294,24-Jun-21,
34665.80,32498.30,34784.30,31736.50,173.34,0.0362,23-Jun-21,
33674.30,31682.70,33272.50,28901.80,309.65,0.0254,22-Jun-21,
32496.40,35597.90,35708.40,31284.10,256.87,-0.1097,21-Jun-21,
31692.00,35510.90,36097.90,33378.00,137.48,0.0023,20-Jun-21,
35595.80,35770.00,36357.30,34845.50,105.46,-0.0066,19-Jun-21,
35513.40,38045.50,38166.00,35198.50,102.84,-0.0605,18-Jun-21,
35749.40,38337.80,39529.90,37425.30,109.58,-0.0074,17-Jun-21,
38052.00,40148.10,40494.40,38156.40,123.52,-0.0453,16-Jun-21,
38336.00,40522.50,41318.00,39589.90,117.55,-0.0092,15-Jun-21,
40156.10,39024.10,40970.40,38769.90,157.35,0.0386,14-Jun-21,
40529.40,35467.50,39321.60,34827.00,123.32,0.1002,13-Jun-21,
39022.90,37334.40,37437.30,34703.30,87.73,-0.0495,12-Jun-21,
35467.50,36654.30,37641.10,36003.30,109.15,0.0181,11-Jun-21,
37314.60,37375.20,38340.80,35824.00,154.32,-0.0183,10-Jun-21,
36649.40,33385.50,37517.60,32428.60,209.82,0.1183,9-Jun-21,
37332.20,33574.60,34047.80,31158.10,193.54,-0.0058,8-Jun-21,
33382.90,35815.40,36754.60,33410.10,119.50,-0.0625,7-Jun-21,
33578.00,35518.70,36434.00,35265.30,62.20,0.0083,6-Jun-21,
35815.40,36841.20,37887.60,34832.00,101.48,-0.0361,5-Jun-21,
35520.00,39191.40,39255.40,35659.90,127.71,-0.0596,4-Jun-21,
36851.30,37555.70,39462.30,37193.60,106.44,0.0434,3-Jun-21,
39187.30,36687.70,38199.90,35981.10,96.89,0.0237,2-Jun-21,
37555.80,37294.30,37850.30,35742.70,113.48,-0.0164,1-Jun-21,
36687.60,35644.00,37480.70,34213.20,131.70,0.0462,31-May-21,
37298.60,34589.30,36388.60,33441.00,104.18,0.0309,30-May-21,
35652.80,35664.50,37227.10,33664.20,160.43,-0.0302,29-May-21,
34584.60,38543.20,38844.10,34772.40,199.58,-0.0717,28-May-21,
35662.50,39249.00,40322.20,37190.80,122.93,-0.0212,27-May-21,
38417.30,38375.70,40750.00,37847.00,153.80,0.0227,26-May-21,
39249.20,38753.60,39740.80,36540.70,163.01,-0.0096,25-May-21,
38378.30,34720.30,39851.70,34474.60,244.88,0.1174,24-May-21,
38750.60,37446.80,38248.70,31192.40,325.73,-0.0739,23-May-21,
34679.70,37291.00,38776.00,35314.90,185.83,0.0040,22-May-21,
37448.30,40611.20,42108.30,33592.30,315.50,-0.0840,21-May-21,
37297.40,36706.80,42425.90,35010.40,269.75,0.1088,20-May-21,
40717.20,42898.30,43516.60,30261.70,607.10,-0.1440,19-May-21,
36720.50,43538.50,45770.90,42293.90,154.96,-0.0148,18-May-21,
42897.30,46424.20,46545.40,42201.50,274.76,-0.0621,17-May-21,
43541.30,46729.30,49764.30,43920.80,180.07,-0.0060,16-May-21,
46426.40,49839.10,50640.90,46650.20,131.91,-0.0628,15-May-21,
46708.80,49704.90,51459.20,48874.00,118.84,0.0027,14-May-21,
49839.80,49398.20,51337.30,46331.10,236.71,0.0065,13-May-21,
49704.60,56694.50,57938.50,49187.00,160.74,-0.1290,12-May-21,
49384.20,55846.10,56871.10,54550.40,96.47,0.0152,11-May-21,
56695.70,58251.20,59523.90,53678.30,142.61,-0.0410,10-May-21,
55848.90,58840.60,59227.00,56414.40,103.59,-0.0102,9-May-21,
58238.30,57330.30,59471.10,56972.20,101.27,0.0262,8-May-21,
58840.10,56411.40,58639.30,55300.10,110.01,0.0165,7-May-21,
57337.20,57441.00,58364.90,55294.50,109.02,-0.0180,6-May-21,
56405.40,53872.50,57936.40,53872.50,119.82,0.0688,5-May-21,
57441.30,57170.60,57201.30,53741.50,132.33,-0.0600,4-May-21,
53741.50,56605.80,58925.10,56562.40,89.24,0.0100,3-May-21,
57169.80,57807.20,57868.40,56110.50,53.61,-0.0208,2-May-21,
56603.80,57719.10,58449.40,57029.50,63.41,0.0015,1-May-21,
57807.10,53562.30,57925.60,53088.70,103.74,0.0777,30-Apr-21,
57720.30,54838.60,55173.70,52400.00,83.90,-0.0234,29-Apr-21,
53560.80,55036.00,56419.90,53876.40,86.96,-0.0035,28-Apr-21,
54841.40,54011.10,55427.80,53345.00,84.08,0.0188,27-Apr-21,
55036.50,48963.50,54320.90,48815.90,129.76,0.1033,26-Apr-21,
54020.50,50088.20,50532.40,47098.50,59.20,-0.0225,25-Apr-21,
48963.60,51140.80,51183.00,48775.20,82.25,-0.0206,24-Apr-21,
50088.90,51707.10,52099.90,47659.40,214.46,-0.0113,23-Apr-21,
51143.60,53821.30,55408.40,50590.90,168.13,-0.0388,22-Apr-21,
51729.50,56479.50,56764.40,53657.60,100.26,-0.0471,21-Apr-21,
53820.20,55645.10,57054.90,53422.50,115.49,0.0150,20-Apr-21,
56483.20,56208.10,57517.00,54272.30,117.51,-0.0100,19-Apr-21,
55646.10,60043.20,60362.10,51817.60,216.81,-0.0639,18-Apr-21,
56207.10,61358.30,62509.10,59672.10,84.08,-0.0218,17-Apr-21,
60041.90,63211.60,63518.50,60027.30,136.85,-0.0290,16-Apr-21,
61379.70,62978.60,63729.10,62067.50,76.97,0.0037,15-Apr-21,
63216.00,63544.20,64778.00,61366.30,130.43,-0.0088,14-Apr-21,
62980.40,59863.60,63659.00,59839.40,126.56,0.0614,13-Apr-21,
63540.90,59982.10,61259.90,59569.20,81.88,-0.0019,12-Apr-21,
59863.80,59772.40,60667.10,59250.30,58.20,0.0039,11-Apr-21,
59978.70,58127.40,61229.00,57900.00,103.72,0.0280,10-Apr-21,
59748.40,58076.80,58890.90,57686.00,59.22,0.0007,9-Apr-21,
58118.70,55948.00,58136.70,55721.60,64.78,0.0380,8-Apr-21,
58077.40,57996.30,58627.70,55489.30,110.69,-0.0353,7-Apr-21,
55948.70,59169.00,59487.00,57403.30,77.15,-0.0169,6-Apr-21,
57996.30,58202.30,59205.10,56842.70,54.13,0.0136,5-Apr-21,
58993.40,57059.70,58464.80,56470.60,57.21,0.0200,4-Apr-21,
58199.90,58976.80,59770.50,56906.70,68.74,-0.0325,3-Apr-21,
57059.90,58718.20,60134.90,58466.50,72.37,0.0044,2-Apr-21,
58977.30,58763.20,59406.50,58040.70,69.04,-0.0008,1-Apr-21,
58718.30,58771.40,59795.60,56991.60,98.06,-0.0001,31-Mar-21,
58763.70,57614.60,59366.90,57077.10,86.21,0.0200,30-Mar-21,
58771.30,55764.70,58392.60,54951.10,107.91,0.0332,29-Mar-21,
57616.20,55856.90,56504.20,54711.30,58.71,-0.0017,28-Mar-21,
55765.20,55033.80,56531.10,54010.20,73.87,0.0150,27-Mar-21,
55862.90,51317.40,55074.10,51302.00,100.30,0.0724,26-Mar-21,
55036.10,52330.00,53175.40,50441.30,143.35,-0.0192,25-Mar-21,
51322.30,54309.10,57169.40,51725.40,137.91,-0.0391,24-Mar-21,
52325.40,54117.50,55813.80,52992.30,84.84,0.0054,23-Mar-21,
54452.50,57379.30,58379.90,53784.20,95.53,-0.0562,22-Mar-21,
54158.30,58097.40,58583.80,55583.30,77.47,-0.0122,21-Mar-21,
57383.80,58084.10,59882.10,57863.00,67.83,0.0001,20-Mar-21,
58093.40,57645.00,59448.30,56305.10,83.98,0.0075,19-Mar-21,
58088.00,58911.80,60088.00,57099.60,102.62,-0.0213,18-Mar-21,
57656.00,56892.90,58933.20,54253.20,118.26,0.0356,17-Mar-21,
58913.50,55619.50,56889.70,53342.60,128.51,0.0197,16-Mar-21,
56889.70,59117.40,60565.90,55088.80,117.71,-0.0562,15-Mar-21,
55791.30,61192.70,61673.70,59113.70,80.29,-0.0340,14-Mar-21,
59113.70,57267.40,61795.80,56118.80,134.64,0.0686,13-Mar-21,
61195.30,57806.20,58052.30,55134.50,116.96,-0.0092,12-Mar-21,
57265.10,55851.20,58135.00,54351.80,129.63,0.0349,11-Mar-21,
57799.50,54882.70,57328.70,53073.60,140.96,0.0177,10-Mar-21,
55851.90,52352.40,54880.60,51941.30,114.06,0.0491,9-Mar-21,
54879.00,50988.90,52384.90,49338.10,68.14,0.0261,8-Mar-21,
52311.00,48899.00,51434.10,48890.60,82.91,0.0435,7-Mar-21,
50982.30,48798.70,49191.80,47132.80,66.66,0.0013,6-Mar-21,
48855.60,48363.60,49429.40,46370.10,113.64,0.0075,5-Mar-21,
48792.50,50388.00,51757.70,47521.80,9.56,-0.0390,4-Mar-21,
48428.00,48422.20,52567.90,48159.20,44.93,0.0407,3-Mar-21,
50395.10,49595.60,50191.90,47100.60,102.10,-0.0236,2-Mar-21,
48424.20,45160.50,49774.00,45008.80,137.52,0.0981,1-Mar-21,
49595.50,46136.00,46582.00,43100.60,135.08,-0.0211,28-Feb-21,
45164.00,46333.10,48335.10,45059.40,98.75,-0.0045,27-Feb-21,
46136.70,46928.50,48413.90,44248.20,189.41,-0.0124,26-Feb-21,
46345.60,49695.90,52013.80,46773.70,83.22,-0.0557,25-Feb-21,
46928.50,48911.10,51311.80,47031.70,153.75,0.0161,24-Feb-21,
49697.50,54114.10,54115.00,45093.80,315.07,-0.0961,23-Feb-21,
48911.20,57437.60,57480.80,48353.80,244.95,-0.0578,22-Feb-21,
54111.80,55907.60,58335.10,55502.70,87.26,0.0270,21-Feb-21,
57433.80,55922.00,57523.80,54124.10,127.85,0.0003,20-Feb-21,
55923.70,51590.10,56238.50,50816.80,139.43,0.0838,19-Feb-21,
55906.60,52094.50,52524.00,50941.60,94.35,-0.0095,18-Feb-21,
51582.20,49161.30,52577.70,49018.10,140.03,0.0592,17-Feb-21,
52079.20,47934.20,50515.80,47044.40,141.37,0.0257,16-Feb-21,
49169.70,48611.10,48936.50,45786.10,123.18,-0.0145,15-Feb-21,
47936.30,47172.10,49695.10,47051.90,106.50,0.0313,14-Feb-21,
48643.40,47373.10,48097.30,46270.50,89.42,-0.0043,13-Feb-21,
47168.70,47995.00,48927.40,46218.60,133.73,-0.0129,12-Feb-21,
47371.70,44834.80,48622.10,44041.10,145.77,0.0704,11-Feb-21,
47990.70,46507.80,47295.30,43800.50,151.83,-0.0360,10-Feb-21,
44836.00,46396.40,48143.50,45104.70,193.87,0.0024,9-Feb-21,
46508.60,38853.60,46596.40,38057.00,248.47,0.1941,8-Feb-21,
46395.70,39228.90,39691.70,37381.60,125.37,-0.0103,7-Feb-21,
38852.90,38300.60,40939.70,38275.30,156.02,0.0250,6-Feb-21,
39256.60,36976.40,38303.60,36640.00,100.60,0.0356,5-Feb-21,
38297.60,37648.90,38707.90,36380.80,151.44,-0.0177,4-Feb-21,
36982.10,35486.90,37646.80,35401.50,131.03,0.0609,3-Feb-21,
37646.80,33514.00,35976.10,33462.40,120.85,0.0588,2-Feb-21,
35485.20,33106.80,34685.60,32324.90,126.32,0.0123,1-Feb-21,
33515.70,34281.60,34348.30,32189.90,101.92,-0.0343,31-Jan-21,
33108.10,34300.00,34920.90,32908.50,128.57,-0.0005,30-Jan-21,
34283.10,33381.70,38546.00,31953.30,297.73,0.0278,29-Jan-21,
34301.80,30408.90,33790.80,29911.90,167.39,0.0977,28-Jan-21,
33374.80,32499.60,32545.40,29290.40,194.35,-0.0646,27-Jan-21,
30404.00,32244.10,32917.70,30850.00,139.84,0.0077,26-Jan-21,
32502.10,32244.30,34854.30,31967.40,142.43,0.0003,25-Jan-21,
32252.30,32088.50,33034.80,30982.90,88.21,0.0047,24-Jan-21,
32241.30,32994.10,33441.40,31418.20,100.70,-0.0276,23-Jan-21,
32088.90,30838.70,33821.20,28871.20,243.09,0.0700,22-Jan-21,
33000.50,35472.30,35591.10,30101.80,253.27,-0.1306,21-Jan-21,
30842.10,35862.10,36384.40,33444.50,153.61,-0.0146,20-Jan-21,
35476.30,36630.60,37821.00,36001.40,79.11,-0.0167,19-Jan-21,
36002.90,35838.20,37436.80,34801.00,111.52,0.0216,18-Jan-21,
36613.20,36020.10,36801.30,33883.50,126.82,-0.0050,17-Jan-21,
35839.60,36751.80,37931.70,35408.40,137.02,-0.0224,16-Jan-21,
36019.50,39175.70,39715.00,34488.70,118.42,-0.0595,15-Jan-21,
36845.80,37383.40,40054.30,36772.10,172.40,0.0480,14-Jan-21,
39175.70,34061.20,37764.60,32451.90,209.93,0.0970,13-Jan-21,
37382.20,35426.00,36598.70,32572.70,241.93,-0.0413,12-Jan-21,
34076.10,38195.30,38217.20,30411.60,251.04,-0.0693,11-Jan-21,
35544.30,40149.70,41362.40,35141.60,215.78,-0.0488,10-Jan-21,
38192.20,40607.20,41363.50,38775.10,128.42,-0.0110,9-Jan-21,
40151.90,39466.40,41921.70,36613.40,251.29,0.0289,8-Jan-21,
40599.30,36798.50,40340.90,36361.20,249.60,0.0725,7-Jan-21,
39460.20,33999.30,36934.80,33408.30,227.56,0.0824,6-Jan-21,
36793.20,32015.40,34414.70,30010.50,202.13,0.0615,5-Jan-21,
33991.50,33016.60,33587.50,28204.50,255.27,-0.0284,4-Jan-21,
32022.60,32192.90,34755.90,32029.60,155.21,0.0238,3-Jan-21,
32958.90,29359.70,33233.50,29008.00,240.87,0.0965,2-Jan-21,
32193.30,28951.70,29627.10,28712.40,100.90,0.0142,1-Jan-21,
29359.90,28866.80,29298.80,28025.00,136.69,0.0028,31-Dec-20,
28949.40,27374.50,28979.30,27374.50,159.82,0.0545,30-Dec-20,
28868.70,27065.30,27390.70,25902.80,119.57,0.0118,29-Dec-20,
27376.00,26259.20,27444.90,26144.30,126.98,0.0303,28-Dec-20,
27057.80,26460.30,28360.30,25858.20,231.23,-0.0073,27-Dec-20,
26261.30,24714.70,26826.00,24515.10,155.77,0.0715,26-Dec-20,
26454.40,23728.70,24778.90,23445.30,2.40,0.0402,25-Dec-20,
24689.60,23253.20,23783.70,22737.30,104.59,0.0206,24-Dec-20,
23736.50,23820.80,24063.70,22694.70,178.47,-0.0237,23-Dec-20,
23257.90,22730.40,23825.40,22388.60,130.75,0.0482,22-Dec-20,
23823.20,23474.10,24101.90,22015.50,154.69,-0.0318,21-Dec-20,
22728.50,23843.60,24280.90,23098.90,114.09,-0.0155,20-Dec-20,
23474.90,23127.60,24107.10,22797.00,133.88,0.0310,19-Dec-20,
23844.00,22823.30,23272.80,22361.50,131.80,0.0133,18-Dec-20,
23127.90,21352.30,23738.00,21243.10,310.74,0.0690,17-Dec-20,
22825.40,19434.70,21525.30,19299.70,199.81,0.0987,16-Dec-20,
21352.20,19273.90,19556.30,19076.20,98.39,0.0084,15-Dec-20,
19434.90,19176.40,19346.50,19007.00,67.11,0.0051,14-Dec-20,
19273.80,18808.10,19403.60,18716.80,82.45,0.0196,13-Dec-20,
19176.80,18026.70,18936.20,18025.10,71.37,0.0436,12-Dec-20,
18808.90,18250.50,18288.30,17600.10,111.53,-0.0123,11-Dec-20,
18023.60,18546.10,18551.80,17926.80,85.31,-0.0161,10-Dec-20,
18247.20,18322.40,18637.90,17658.80,129.72,0.0120,9-Dec-20,
18546.00,19170.80,19288.60,18229.20,101.41,-0.0440,8-Dec-20,
18326.60,19368.40,19424.60,18908.80,61.98,-0.0108,7-Dec-20,
19170.70,19146.00,19417.10,18873.00,54.56,0.0122,6-Dec-20,
19379.90,18657.50,19172.70,18507.10,59.44,0.0262,5-Dec-20,
19146.50,19431.10,19529.50,18610.80,110.63,-0.0399,4-Dec-20,
18658.10,19219.80,19596.60,18883.70,99.97,0.0112,3-Dec-20,
19433.30,18767.90,19335.50,18346.70,91.92,0.0239,2-Dec-20,
19218.80,19697.80,19897.40,18257.00,208.72,-0.0471,1-Dec-20,
18770.70,18186.00,19831.20,18186.00,185.59,0.0832,30-Nov-20,
19698.10,17729.70,18336.30,17530.40,79.12,0.0257,29-Nov-20,
18185.50,17142.60,17874.40,16874.40,95.20,0.0352,28-Nov-20,
17730.70,17160.90,17450.30,16481.60,138.80,-0.0020,27-Nov-20,
17127.10,18721.90,18894.90,16235.20,312.07,-0.0834,26-Nov-20,
17162.00,19151.50,19486.70,18527.70,146.12,-0.0224,25-Nov-20,
18723.00,18394.60,19416.60,18074.80,180.79,0.0421,24-Nov-20,
19152.60,18428.10,18756.80,18016.00,127.35,-0.0018,23-Nov-20,
18379.60,18689.30,18751.50,17644.60,121.76,-0.0147,22-Nov-20,
18412.90,18673.80,18966.00,18397.50,108.91,0.0006,21-Nov-20,
18687.20,17805.50,18811.00,17758.40,134.42,0.0490,20-Nov-20,
18675.20,17775.10,18166.00,17380.10,135.94,0.0016,19-Nov-20,
17803.50,17662.30,18466.10,17258.90,233.43,0.0064,18-Nov-20,
17774.60,16715.80,17845.40,16562.00,175.87,0.0566,17-Nov-20,
17662.30,15954.10,16880.70,15870.70,118.09,0.0478,16-Nov-20,
16715.80,16074.70,16158.10,15782.30,58.43,-0.0073,15-Nov-20,
15953.00,16323.10,16328.20,15717.70,83.64,-0.0155,14-Nov-20,
16071.00,16293.00,16474.10,15973.40,113.75,0.0018,13-Nov-20,
16324.20,15695.80,16342.70,15483.50,165.54,0.0382,12-Nov-20,
16294.70,15303.10,15953.90,15281.00,119.07,0.0256,11-Nov-20,
15695.80,15328.00,15465.30,15096.50,93.36,-0.0015,10-Nov-20,
15303.60,15483.30,15819.60,14816.90,165.04,-0.0101,9-Nov-20,
15327.20,14826.60,15648.30,14720.70,94.99,0.0442,8-Nov-20,
15483.70,15578.20,15754.40,14385.10,160.73,-0.0481,7-Nov-20,
14828.40,15593.90,15955.20,15223.50,186.13,-0.0006,6-Nov-20,
15577.90,14145.60,15739.90,14099.70,227.49,0.1019,5-Nov-20,
15587.10,14023.00,14238.80,13544.40,140.80,0.0090,4-Nov-20,
14145.60,13560.50,14054.00,13294.60,108.17,0.0338,3-Nov-20,
14019.90,13759.70,13828.40,13214.20,97.76,-0.0144,2-Nov-20,
